#BaseNum	Read1_linear	Read1_log
283	2.000	2.000
284	2.000	2.000
285	9.000	9.000
286	13.000	13.000
287	15.000	15.000
288	11.000	11.000
289	26.000	26.000
290	15.000	15.000
291	6.000	6.000
292	7.000	7.000
293	2.000	2.000
294	2.000	2.000
295	2.000	2.000
296	2.000	2.000
297	2.000	2.000
298	2.000	2.000
299	2.000	2.000
300	2.000	2.000
301	4.000	4.000
302	5.000	5.000
303	8.000	8.000
304	14.000	14.000
305	2.000	2.000
306	2.000	2.000
307	2.000	2.000
308	2.000	2.000
309	2.000	2.000
310	6.000	6.000
311	7.000	7.000
312	3.000	3.000
313	2.000	2.000
314	2.000	2.000
315	2.000	2.000
316	2.000	2.000
317	2.000	2.000
318	2.000	2.000
319	2.000	2.000
320	2.000	2.000
321	2.000	2.000
322	2.000	2.000
323	2.000	2.000
324	2.000	2.000
325	2.000	2.000
326	2.000	2.000
327	2.000	2.000
328	2.000	2.000
329	2.000	2.000
330	2.000	2.000
331	2.000	2.000
332	2.000	2.000
333	2.000	2.000
334	2.000	2.000
335	2.000	2.000
336	2.000	2.000
337	2.000	2.000
338	2.000	2.000
339	2.000	2.000
340	2.000	2.000
341	2.000	2.000
342	2.000	2.000
343	2.000	2.000
344	2.000	2.000
345	2.000	2.000
346	2.000	2.000
347	2.000	2.000
348	2.000	2.000
349	2.000	2.000
350	2.000	2.000
351	2.000	2.000
352	2.000	2.000
353	2.000	2.000
354	2.000	2.000
355	2.000	2.000
356	2.000	2.000
357	5.000	5.000
358	6.000	6.000
359	4.000	4.000
360	2.000	2.000
361	2.000	2.000
362	2.000	2.000
363	2.000	2.000
364	2.000	2.000
365	2.000	2.000
366	2.000	2.000
367	2.000	2.000
368	2.000	2.000
369	2.000	2.000
370	2.000	2.000
371	2.000	2.000
372	2.000	2.000
373	2.000	2.000
374	2.000	2.000
375	2.000	2.000
376	2.000	2.000
377	4.000	4.000
378	7.000	7.000
379	2.000	2.000
380	2.000	2.000
381	2.000	2.000
382	2.000	2.000
383	2.000	2.000
384	2.000	2.000
385	5.000	5.000
386	7.000	7.000
387	6.000	6.000
388	6.000	6.000
389	2.000	2.000
390	2.000	2.000
391	2.000	2.000
392	3.000	3.000
393	2.000	2.000
394	2.000	2.000
395	2.000	2.000
396	2.000	2.000
397	2.000	2.000
398	2.000	2.000
399	2.000	2.000
400	3.000	3.000
401	3.000	3.000
402	2.000	2.000
403	2.000	2.000
404	9.000	9.000
405	7.000	7.000
406	4.000	4.000
407	5.000	5.000
408	2.000	2.000
409	2.000	2.000
410	2.000	2.000
411	2.000	2.000
412	2.000	2.000
413	2.000	2.000
414	2.000	2.000
415	2.000	2.000
416	2.000	2.000
417	2.000	2.000
418	2.000	2.000
419	2.000	2.000
420	2.000	2.000
421	2.000	2.000
422	2.000	2.000
423	2.000	2.000
424	2.000	2.000
425	2.000	2.000
426	2.000	2.000
427	2.000	2.000
428	2.000	2.000
429	2.000	2.000
430	7.000	7.000
431	7.000	7.000
432	2.000	2.000
433	2.000	2.000
434	2.000	2.000
435	2.000	2.000
436	2.000	2.000
437	2.000	2.000
438	2.000	2.000
439	2.000	2.000
440	2.000	2.000
441	2.000	2.000
442	2.000	2.000
443	2.000	2.000
444	2.000	2.000
445	2.000	2.000
446	2.000	2.000
447	2.000	2.000
448	2.000	2.000
449	2.000	2.000
450	2.000	2.000
451	2.000	2.000
452	2.000	2.000
453	2.000	2.000
454	2.000	2.000
455	2.000	2.000
456	2.000	2.000
457	2.000	2.000
458	2.000	2.000
459	2.000	2.000
460	2.000	2.000
461	2.000	2.000
462	2.000	2.000
463	2.000	2.000
464	2.000	2.000
465	2.000	2.000
466	2.000	2.000
467	2.000	2.000
468	2.000	2.000
469	2.000	2.000
470	2.000	2.000
471	2.000	2.000
472	2.000	2.000
473	2.000	2.000
474	2.000	2.000
475	2.000	2.000
476	2.000	2.000
477	2.000	2.000
478	2.000	2.000
479	2.000	2.000
480	2.000	2.000
481	2.000	2.000
482	2.000	2.000
483	2.000	2.000
484	2.000	2.000
485	2.000	2.000
486	2.000	2.000
487	7.000	7.000
488	3.000	3.000
489	2.000	2.000
490	2.000	2.000
491	2.000	2.000
492	2.000	2.000
493	2.000	2.000
494	2.000	2.000
495	2.000	2.000
496	3.000	3.000
497	9.000	9.000
498	3.000	3.000
499	2.000	2.000
500	2.000	2.000
501	2.000	2.000
502	2.000	2.000
503	2.000	2.000
504	2.000	2.000
505	2.000	2.000
506	2.000	2.000
507	2.000	2.000
508	2.000	2.000
509	2.000	2.000
510	2.000	2.000
511	2.000	2.000
512	2.000	2.000
513	2.000	2.000
514	2.000	2.000
515	2.000	2.000
516	2.000	2.000
517	2.000	2.000
518	2.000	2.000
519	2.000	2.000
520	2.000	2.000
521	2.000	2.000
522	2.000	2.000
523	2.000	2.000
524	2.000	2.000
525	2.000	2.000
526	2.000	2.000
527	2.000	2.000
528	2.000	2.000
529	2.000	2.000
530	2.000	2.000
531	2.000	2.000
532	2.000	2.000
533	2.000	2.000
534	2.000	2.000
535	2.000	2.000
536	2.000	2.000
537	2.000	2.000
538	2.000	2.000
539	2.000	2.000
540	2.000	2.000
541	2.000	2.000
542	2.000	2.000
543	2.000	2.000
544	2.000	2.000
545	3.000	3.000
546	2.000	2.000
547	2.000	2.000
548	2.000	2.000
549	2.000	2.000
550	2.000	2.000
551	2.000	2.000
552	2.000	2.000
553	2.000	2.000
554	2.000	2.000
555	2.000	2.000
556	2.000	2.000
557	2.000	2.000
558	2.000	2.000
559	2.000	2.000
560	2.000	2.000
561	2.000	2.000
562	2.000	2.000
563	2.000	2.000
564	2.000	2.000
565	2.000	2.000
566	2.000	2.000
567	2.000	2.000
568	2.000	2.000
569	2.000	2.000
570	2.000	2.000
571	2.000	2.000
572	2.000	2.000
573	2.000	2.000
574	2.000	2.000
575	2.000	2.000
576	2.000	2.000
577	2.000	2.000
578	2.000	2.000
579	2.000	2.000
580	2.000	2.000
581	2.000	2.000
582	2.000	2.000
583	2.000	2.000
584	2.000	2.000
585	2.000	2.000
586	2.000	2.000
587	2.000	2.000
588	2.000	2.000
589	2.000	2.000
590	2.000	2.000
591	2.000	2.000
592	2.000	2.000
593	2.000	2.000
594	2.000	2.000
595	2.000	2.000
596	2.000	2.000
597	2.000	2.000
598	2.000	2.000
599	2.000	2.000
600	2.000	2.000
601	2.000	2.000
602	2.000	2.000
603	2.000	2.000
604	2.000	2.000
605	2.000	2.000
606	2.000	2.000
607	2.000	2.000
608	2.000	2.000
609	2.000	2.000
610	2.000	2.000
611	2.000	2.000
612	2.000	2.000
613	2.000	2.000
614	2.000	2.000
615	2.000	2.000
616	2.000	2.000
617	2.000	2.000
618	2.000	2.000
619	2.000	2.000
620	2.000	2.000
621	7.000	7.000
622	2.000	2.000
623	2.000	2.000
624	2.000	2.000
625	2.000	2.000
626	2.000	2.000
627	2.000	2.000
628	2.000	2.000
629	2.000	2.000
630	2.000	2.000
631	2.000	2.000
632	2.000	2.000
633	2.000	2.000
634	2.000	2.000
635	2.000	2.000
636	2.000	2.000
637	2.000	2.000
638	2.000	2.000
639	2.000	2.000
640	2.000	2.000
641	2.000	2.000
642	2.000	2.000
643	2.000	2.000
644	2.000	2.000
645	2.000	2.000
646	2.000	2.000
647	2.000	2.000
648	2.000	2.000
649	2.000	2.000
650	2.000	2.000
651	2.000	2.000
652	2.000	2.000
653	2.000	2.000
654	2.000	2.000
655	2.000	2.000
656	2.000	2.000
657	2.000	2.000
658	2.000	2.000
659	2.000	2.000
660	2.000	2.000
661	4.000	4.000
662	6.000	6.000
663	2.000	2.000
664	2.000	2.000
665	2.000	2.000
666	2.000	2.000
667	2.000	2.000
668	2.000	2.000
669	2.000	2.000
670	2.000	2.000
671	2.000	2.000
672	2.000	2.000
673	2.000	2.000
674	2.000	2.000
675	2.000	2.000
676	2.000	2.000
677	2.000	2.000
678	2.000	2.000
679	2.000	2.000
680	2.000	2.000
681	2.000	2.000
682	2.000	2.000
683	2.000	2.000
684	2.000	2.000
685	2.000	2.000
686	2.000	2.000
687	2.000	2.000
688	2.000	2.000
689	2.000	2.000
690	2.000	2.000
691	2.000	2.000
692	2.000	2.000
693	2.000	2.000
694	2.000	2.000
695	2.000	2.000
696	2.000	2.000
697	2.000	2.000
698	2.000	2.000
699	2.000	2.000
700	3.000	3.000
701	2.000	2.000
702	2.000	2.000
703	8.000	8.000
704	6.000	6.000
705	5.000	5.000
706	2.000	2.000
707	2.000	2.000
708	2.000	2.000
709	2.000	2.000
710	2.000	2.000
711	2.000	2.000
712	2.000	2.000
713	2.000	2.000
714	2.000	2.000
715	2.000	2.000
716	2.000	2.000
717	2.000	2.000
718	2.000	2.000
719	2.000	2.000
720	2.000	2.000
721	2.000	2.000
722	2.000	2.000
723	2.000	2.000
724	2.000	2.000
725	2.000	2.000
726	2.000	2.000
727	2.000	2.000
728	2.000	2.000
729	2.000	2.000
730	2.000	2.000
731	2.000	2.000
732	2.000	2.000
733	2.000	2.000
734	2.000	2.000
735	2.000	2.000
736	2.000	2.000
737	2.000	2.000
738	2.000	2.000
739	2.000	2.000
740	2.000	2.000
741	2.000	2.000
742	2.000	2.000
743	2.000	2.000
744	2.000	2.000
745	2.000	2.000
746	2.000	2.000
747	2.000	2.000
748	2.000	2.000
749	2.000	2.000
750	3.000	3.000
751	2.000	2.000
752	2.000	2.000
753	5.000	5.000
754	6.000	6.000
755	8.000	8.000
756	2.000	2.000
757	2.000	2.000
758	4.000	4.000
759	2.000	2.000
760	2.000	2.000
761	2.000	2.000
762	2.000	2.000
763	2.000	2.000
764	2.000	2.000
765	2.000	2.000
766	2.000	2.000
767	2.000	2.000
768	2.000	2.000
769	2.000	2.000
770	2.000	2.000
771	2.000	2.000
772	2.000	2.000
773	2.000	2.000
774	2.000	2.000
775	2.000	2.000
776	2.000	2.000
777	2.000	2.000
778	2.000	2.000
779	2.000	2.000
780	2.000	2.000
781	2.000	2.000
782	2.000	2.000
783	2.000	2.000
784	2.000	2.000
785	2.000	2.000
786	2.000	2.000
787	2.000	2.000
788	2.000	2.000
789	2.000	2.000
790	2.000	2.000
791	2.000	2.000
792	2.000	2.000
793	2.000	2.000
794	2.000	2.000
795	2.000	2.000
796	2.000	2.000
797	3.000	3.000
798	3.000	3.000
799	2.000	2.000
800	2.000	2.000
801	5.000	5.000
802	3.000	3.000
803	2.000	2.000
804	2.000	2.000
805	7.000	7.000
806	2.000	2.000
807	2.000	2.000
808	3.000	3.000
809	2.000	2.000
810	2.000	2.000
811	2.000	2.000
812	2.000	2.000
813	2.000	2.000
814	2.000	2.000
815	2.000	2.000
816	2.000	2.000
817	2.000	2.000
818	2.000	2.000
819	2.000	2.000
820	2.000	2.000
821	2.000	2.000
822	2.000	2.000
823	2.000	2.000
824	2.000	2.000
825	2.000	2.000
826	2.000	2.000
827	2.000	2.000
828	2.000	2.000
829	2.000	2.000
830	2.000	2.000
831	2.000	2.000
832	2.000	2.000
833	2.000	2.000
834	2.000	2.000
835	2.000	2.000
836	2.000	2.000
837	2.000	2.000
838	2.000	2.000
839	2.000	2.000
840	2.000	2.000
841	2.000	2.000
842	2.000	2.000
843	2.000	2.000
844	2.000	2.000
845	2.000	2.000
846	2.000	2.000
847	2.000	2.000
848	2.000	2.000
849	2.000	2.000
850	2.000	2.000
851	2.000	2.000
852	2.000	2.000
853	2.000	2.000
854	2.000	2.000
855	2.000	2.000
856	2.000	2.000
857	2.000	2.000
858	2.000	2.000
859	2.000	2.000
860	2.000	2.000
861	2.000	2.000
862	2.000	2.000
863	2.000	2.000
864	2.000	2.000
865	2.000	2.000
866	2.000	2.000
867	2.000	2.000
868	2.000	2.000
869	2.000	2.000
870	2.000	2.000
871	2.000	2.000
872	2.000	2.000
873	2.000	2.000
874	2.000	2.000
875	2.000	2.000
876	2.000	2.000
877	2.000	2.000
878	2.000	2.000
879	7.000	7.000
880	2.000	2.000
881	2.000	2.000
882	2.000	2.000
883	2.000	2.000
884	2.000	2.000
885	2.000	2.000
886	2.000	2.000
887	2.000	2.000
888	2.000	2.000
889	2.000	2.000
890	2.000	2.000
891	2.000	2.000
892	2.000	2.000
893	2.000	2.000
894	2.000	2.000
895	2.000	2.000
896	2.000	2.000
897	2.000	2.000
898	6.000	6.000
899	8.000	8.000
900	4.000	4.000
901	2.000	2.000
902	2.000	2.000
903	2.000	2.000
904	2.000	2.000
905	2.000	2.000
906	2.000	2.000
907	2.000	2.000
908	2.000	2.000
909	2.000	2.000
910	2.000	2.000
911	2.000	2.000
912	2.000	2.000
913	2.000	2.000
914	2.000	2.000
915	2.000	2.000
916	2.000	2.000
917	2.000	2.000
918	2.000	2.000
919	2.000	2.000
920	2.000	2.000
921	2.000	2.000
922	2.000	2.000
923	2.000	2.000
924	2.000	2.000
925	2.000	2.000
926	2.000	2.000
927	2.000	2.000
928	2.000	2.000
929	2.000	2.000
930	2.000	2.000
931	2.000	2.000
932	2.000	2.000
933	2.000	2.000
934	2.000	2.000
935	2.000	2.000
936	2.000	2.000
